age,gender,path
0,0,/opt/ml/input/ext_data/fairface/train/11419.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11420.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11443.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11444.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11448.jpg
2,0,/opt/ml/input/ext_data/fairface/train/11451.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11456.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11461.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11463.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11469.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11474.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11527.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11531.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11541.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11548.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11560.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11564.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11635.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11652.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11661.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11670.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11672.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11679.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11680.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11690.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11701.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11711.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11715.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11723.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11728.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11749.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11758.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11759.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11775.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11784.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11785.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11786.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11803.jpg
2,1,/opt/ml/input/ext_data/fairface/train/11810.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11841.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11844.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11870.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11872.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11883.jpg
1,0,/opt/ml/input/ext_data/fairface/train/11892.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11918.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11924.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11931.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11932.jpg
0,0,/opt/ml/input/ext_data/fairface/train/11940.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11951.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11955.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11964.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11977.jpg
1,1,/opt/ml/input/ext_data/fairface/train/11980.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11982.jpg
0,1,/opt/ml/input/ext_data/fairface/train/11983.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12005.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12007.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12026.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12036.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12068.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12070.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12073.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12079.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12084.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12092.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12093.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12104.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12105.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12111.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12123.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12133.jpg
2,0,/opt/ml/input/ext_data/fairface/train/12136.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12144.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12147.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12188.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12192.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12195.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12214.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12217.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12219.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12226.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12229.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12230.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12235.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12242.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12273.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12283.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12286.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12294.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12296.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12314.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12335.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12353.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12360.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12364.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12380.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12395.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12398.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12405.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12411.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12437.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12443.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12459.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12474.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12491.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12502.jpg
2,0,/opt/ml/input/ext_data/fairface/train/12505.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12517.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12518.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12523.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12528.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12534.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12545.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12560.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12562.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12591.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12605.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12629.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12658.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12668.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12685.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12704.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12717.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12719.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12722.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12733.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12736.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12746.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12747.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12763.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12776.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12789.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12810.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12824.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12827.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12832.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12838.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12864.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12868.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12869.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12895.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12904.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12914.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12915.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12927.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12935.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12936.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12943.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12945.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12949.jpg
1,0,/opt/ml/input/ext_data/fairface/train/12951.jpg
0,1,/opt/ml/input/ext_data/fairface/train/12966.jpg
0,0,/opt/ml/input/ext_data/fairface/train/12990.jpg
1,1,/opt/ml/input/ext_data/fairface/train/12992.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13002.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13007.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13018.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13024.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13046.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13051.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13053.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13062.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13066.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13081.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13085.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13091.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13092.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13113.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13115.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13118.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13137.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13151.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13157.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13168.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13182.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13193.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13197.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13201.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13207.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13221.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13234.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13247.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13249.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13252.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13259.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13272.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13281.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13284.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13290.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13300.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13305.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13307.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13310.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13320.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13337.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13340.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13345.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13348.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13365.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13368.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13390.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13425.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13426.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13441.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13455.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13469.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13475.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13477.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13478.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13485.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13490.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13522.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13530.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13551.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13552.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13558.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13564.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13567.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13596.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13613.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13637.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13644.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13655.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13667.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13670.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13713.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13761.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13763.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13784.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13827.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13835.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13836.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13868.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13874.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13875.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13882.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13903.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13919.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13920.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13947.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13959.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13960.jpg
0,1,/opt/ml/input/ext_data/fairface/train/13974.jpg
1,1,/opt/ml/input/ext_data/fairface/train/13979.jpg
1,0,/opt/ml/input/ext_data/fairface/train/13995.jpg
0,0,/opt/ml/input/ext_data/fairface/train/13996.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14016.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14020.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14024.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14037.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14047.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14067.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14068.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14076.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14119.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14137.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14173.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14185.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14206.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14207.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14213.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14215.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14221.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14223.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14275.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14283.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14302.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14304.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14322.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14333.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14336.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14342.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14360.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14362.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14369.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14376.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14377.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14391.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14399.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14404.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14409.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14420.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14426.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14437.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14438.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14441.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14446.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14453.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14458.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14483.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14489.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14507.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14509.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14524.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14538.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14552.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14580.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14584.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14587.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14589.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14609.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14620.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14622.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14647.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14654.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14659.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14672.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14673.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14674.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14678.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14684.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14686.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14695.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14697.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14708.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14721.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14723.jpg
2,0,/opt/ml/input/ext_data/fairface/train/14736.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14747.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14787.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14793.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14795.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14797.jpg
2,1,/opt/ml/input/ext_data/fairface/train/14805.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14809.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14824.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14825.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14826.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14830.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14836.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14841.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14845.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14850.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14857.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14860.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14875.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14890.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14897.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14899.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14900.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14910.jpg
0,1,/opt/ml/input/ext_data/fairface/train/14963.jpg
0,0,/opt/ml/input/ext_data/fairface/train/14968.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14977.jpg
1,0,/opt/ml/input/ext_data/fairface/train/14983.jpg
1,1,/opt/ml/input/ext_data/fairface/train/14993.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15001.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15007.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15022.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15030.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15041.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15078.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15084.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15089.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15098.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15100.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15138.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15147.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15149.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15150.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15177.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15187.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15193.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15203.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15213.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15224.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15230.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15231.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15232.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15238.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15245.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15249.jpg
2,0,/opt/ml/input/ext_data/fairface/train/15252.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15268.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15269.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15294.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15297.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15304.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15339.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15350.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15389.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15393.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15396.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15431.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15442.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15445.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15455.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15459.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15464.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15468.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15474.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15481.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15484.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15509.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15519.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15534.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15560.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15563.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15573.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15576.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15585.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15586.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15591.jpg
2,0,/opt/ml/input/ext_data/fairface/train/15595.jpg
2,1,/opt/ml/input/ext_data/fairface/train/15604.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15609.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15612.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15613.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15617.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15622.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15627.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15636.jpg
2,0,/opt/ml/input/ext_data/fairface/train/15657.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15668.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15676.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15682.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15725.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15733.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15737.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15741.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15752.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15757.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15781.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15801.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15840.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15842.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15846.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15860.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15880.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15902.jpg
1,1,/opt/ml/input/ext_data/fairface/train/15909.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15919.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15920.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15923.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15931.jpg
0,0,/opt/ml/input/ext_data/fairface/train/15957.jpg
0,1,/opt/ml/input/ext_data/fairface/train/15964.jpg
1,0,/opt/ml/input/ext_data/fairface/train/15974.jpg
2,0,/opt/ml/input/ext_data/fairface/train/15989.jpg
0,1,/opt/ml/input/ext_data/fairface/train/16002.jpg
0,1,/opt/ml/input/ext_data/fairface/train/16030.jpg
1,0,/opt/ml/input/ext_data/fairface/train/16035.jpg
0,0,/opt/ml/input/ext_data/fairface/train/16048.jpg
0,1,/opt/ml/input/ext_data/fairface/train/16066.jpg
0,1,/opt/ml/input/ext_data/fairface/train/16099.jpg
0,1,/opt/ml/input/ext_data/fairface/train/16115.jpg
0,1,/opt/ml/input/ext_data/fairface/train/16119.jpg
1,1,/opt/ml/input/ext_data/fairface/train/16125.jpg
0,1,/opt/ml/input/ext_data/fairface/train/16134.jpg
