path,age
/opt/ml/input/ext_data/megaage_asian/train/2625.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2626.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2628.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2635.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2637.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2638.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2640.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2643.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2646.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2651.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2653.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2654.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2656.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2657.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2658.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2660.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2661.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2663.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2668.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2674.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2676.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2677.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2678.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2680.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2681.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2685.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2686.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2687.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2688.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2691.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2692.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2693.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2695.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2696.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2697.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2698.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2699.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2703.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2708.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2709.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2710.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2711.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2713.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2715.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2721.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2727.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2729.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2730.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2731.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2733.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2734.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2735.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2739.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2740.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2741.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2742.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2744.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2745.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2747.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2749.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2753.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2755.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2756.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2757.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2758.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2760.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2761.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2762.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2767.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2770.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2771.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2773.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2774.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2775.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2778.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2779.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2784.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2786.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2789.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2791.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2792.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2793.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2794.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2795.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2797.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2801.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2805.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2807.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2809.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2811.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2812.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2813.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2816.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2818.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2819.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2820.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2821.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2822.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2823.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2825.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2826.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2827.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2828.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2830.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2832.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2833.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2835.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2837.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2838.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2839.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2840.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2841.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2843.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2844.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2845.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2846.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2847.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2849.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2851.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2852.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2853.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2855.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2858.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2861.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2863.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2865.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2866.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2867.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2870.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2871.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2872.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2873.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2874.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2875.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2876.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2877.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2880.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2881.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2883.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2885.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2886.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2888.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2892.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2893.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2894.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2895.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2896.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2897.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2898.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2901.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2902.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2903.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2904.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2905.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2906.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2907.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2908.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2909.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2912.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2913.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2914.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2918.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2920.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2926.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2931.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2932.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2934.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2936.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2937.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2938.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2939.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2941.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2943.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2946.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2951.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2952.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2954.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2958.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2961.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2963.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2964.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2965.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2967.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2968.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2969.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2970.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2972.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2974.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2976.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2977.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2982.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/2983.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2985.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/2988.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2989.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2990.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2995.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/2998.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3000.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3001.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3005.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3007.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3008.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3010.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3011.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3012.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3015.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3017.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3019.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3020.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3021.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3022.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3023.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3025.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3032.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3034.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3036.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3037.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3042.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3044.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3045.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3047.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3049.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3050.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3051.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3052.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3054.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3055.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3056.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3063.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3065.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3067.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3071.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3073.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3075.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3077.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3078.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3080.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3081.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3082.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3086.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3088.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3094.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3096.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3097.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3099.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3100.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3102.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3104.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3107.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3111.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3112.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3114.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3115.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3118.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3123.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3124.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3127.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3130.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3133.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3134.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3135.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3136.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3137.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3138.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3143.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3144.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3145.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3146.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3150.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3151.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3153.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3155.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3156.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3157.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3159.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3161.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3163.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3164.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3166.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3168.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3173.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3174.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3176.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3178.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3180.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3181.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3182.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3186.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3187.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3189.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3190.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3192.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3194.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3196.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3198.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3200.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3201.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3202.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3205.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3207.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3208.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3209.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3210.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3211.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3212.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3213.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3214.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3215.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3217.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3219.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3226.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3230.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3232.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3234.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3235.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3237.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3238.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3239.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3241.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3244.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3251.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3253.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3258.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3259.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3260.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3261.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3263.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3267.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3268.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3269.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3270.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3271.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3277.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3280.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3281.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3284.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3286.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3287.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3291.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3293.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3296.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3298.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3299.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3300.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3302.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3303.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3305.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3307.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3308.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3309.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3310.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3312.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3313.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3315.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3319.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3320.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3321.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3322.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3323.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3325.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3328.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3329.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3331.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3332.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3334.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3335.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3336.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3339.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3343.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3344.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3346.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3348.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3349.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3350.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3351.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3352.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3354.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3355.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3357.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3360.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3361.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3362.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3363.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3368.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3369.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3370.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3373.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3375.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3377.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3379.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3382.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3384.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3385.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3386.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3387.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3388.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3390.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3393.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3394.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3395.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3396.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3398.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3399.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3401.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3402.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3403.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3404.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3409.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3410.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3413.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3416.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3419.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3420.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3422.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3424.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3425.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3427.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3430.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3431.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3433.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3434.jpg,2
/opt/ml/input/ext_data/megaage_asian/train/3435.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3437.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3438.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3440.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3441.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3443.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3447.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3449.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3450.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3451.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3453.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3457.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3459.jpg,0
/opt/ml/input/ext_data/megaage_asian/train/3462.jpg,1
/opt/ml/input/ext_data/megaage_asian/train/3464.jpg,0
