id,gender,race,age,path,normal,incorrect,mask1,mask2,mask3,mask4,mask5
003024,female,Asian,20,003024_female_Asian_20,/opt/ml/input/data/train/images/003024_female_Asian_20/normal.jpg,/opt/ml/input/data/train/images/003024_female_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/003024_female_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/003024_female_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/003024_female_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/003024_female_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/003024_female_Asian_20/mask5.jpg
004336,male,Asian,35,004336_male_Asian_35,/opt/ml/input/data/train/images/004336_male_Asian_35/normal.jpg,/opt/ml/input/data/train/images/004336_male_Asian_35/incorrect_mask.jpg,/opt/ml/input/data/train/images/004336_male_Asian_35/mask1.jpg,/opt/ml/input/data/train/images/004336_male_Asian_35/mask2.jpg,/opt/ml/input/data/train/images/004336_male_Asian_35/mask3.jpg,/opt/ml/input/data/train/images/004336_male_Asian_35/mask4.jpg,/opt/ml/input/data/train/images/004336_male_Asian_35/mask5.jpg
006617,male,Asian,19,006617_male_Asian_19,/opt/ml/input/data/train/images/006617_male_Asian_19/normal.jpeg,/opt/ml/input/data/train/images/006617_male_Asian_19/incorrect_mask.jpeg,/opt/ml/input/data/train/images/006617_male_Asian_19/mask1.jpeg,/opt/ml/input/data/train/images/006617_male_Asian_19/mask2.jpeg,/opt/ml/input/data/train/images/006617_male_Asian_19/mask3.jpeg,/opt/ml/input/data/train/images/006617_male_Asian_19/mask4.jpeg,/opt/ml/input/data/train/images/006617_male_Asian_19/mask5.jpeg
006383,male,Asian,19,006383_male_Asian_19,/opt/ml/input/data/train/images/006383_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006383_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006383_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006383_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006383_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006383_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006383_male_Asian_19/mask5.jpg
000549,female,Asian,58,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/000549_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/000549_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/000549_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/000549_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/000549_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/000549_female_Asian_58/mask5.jpg
000014,female,Asian,58,000014_female_Asian_58,/opt/ml/input/data/train/images/000014_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/000014_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/000014_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/000014_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/000014_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/000014_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/000014_female_Asian_58/mask5.jpg
006905,male,Asian,19,006905_male_Asian_19,/opt/ml/input/data/train/images/006905_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006905_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006905_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006905_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006905_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006905_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006905_male_Asian_19/mask5.jpg
006225,male,Asian,19,006225_male_Asian_19,/opt/ml/input/data/train/images/006225_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006225_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006225_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006225_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006225_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006225_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006225_male_Asian_19/mask5.jpg
001293,female,Asian,24,001293_female_Asian_24,/opt/ml/input/data/train/images/001293_female_Asian_24/normal.jpg,/opt/ml/input/data/train/images/001293_female_Asian_24/incorrect_mask.jpg,/opt/ml/input/data/train/images/001293_female_Asian_24/mask1.jpg,/opt/ml/input/data/train/images/001293_female_Asian_24/mask2.jpg,/opt/ml/input/data/train/images/001293_female_Asian_24/mask3.jpg,/opt/ml/input/data/train/images/001293_female_Asian_24/mask4.jpg,/opt/ml/input/data/train/images/001293_female_Asian_24/mask5.jpg
000653,female,Asian,52,000653_female_Asian_52,/opt/ml/input/data/train/images/000653_female_Asian_52/normal.jpg,/opt/ml/input/data/train/images/000653_female_Asian_52/incorrect_mask.jpg,/opt/ml/input/data/train/images/000653_female_Asian_52/mask1.jpg,/opt/ml/input/data/train/images/000653_female_Asian_52/mask2.jpg,/opt/ml/input/data/train/images/000653_female_Asian_52/mask3.jpg,/opt/ml/input/data/train/images/000653_female_Asian_52/mask4.jpg,/opt/ml/input/data/train/images/000653_female_Asian_52/mask5.jpg
001042,male,Asian,19,001042_male_Asian_19,/opt/ml/input/data/train/images/001042_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/001042_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/001042_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/001042_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/001042_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/001042_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/001042_male_Asian_19/mask5.jpg
001594,male,Asian,58,001594_male_Asian_58,/opt/ml/input/data/train/images/001594_male_Asian_58/normal.jpg,/opt/ml/input/data/train/images/001594_male_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/001594_male_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/001594_male_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/001594_male_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/001594_male_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/001594_male_Asian_58/mask5.jpg
001192,male,Asian,23,001192_male_Asian_23,/opt/ml/input/data/train/images/001192_male_Asian_23/normal.jpg,/opt/ml/input/data/train/images/001192_male_Asian_23/incorrect_mask.jpg,/opt/ml/input/data/train/images/001192_male_Asian_23/mask1.jpg,/opt/ml/input/data/train/images/001192_male_Asian_23/mask2.jpg,/opt/ml/input/data/train/images/001192_male_Asian_23/mask3.jpg,/opt/ml/input/data/train/images/001192_male_Asian_23/mask4.jpg,/opt/ml/input/data/train/images/001192_male_Asian_23/mask5.jpg
001330,female,Asian,28,001330_female_Asian_28,/opt/ml/input/data/train/images/001330_female_Asian_28/normal.jpg,/opt/ml/input/data/train/images/001330_female_Asian_28/incorrect_mask.jpg,/opt/ml/input/data/train/images/001330_female_Asian_28/mask1.jpg,/opt/ml/input/data/train/images/001330_female_Asian_28/mask2.jpg,/opt/ml/input/data/train/images/001330_female_Asian_28/mask3.jpg,/opt/ml/input/data/train/images/001330_female_Asian_28/mask4.jpg,/opt/ml/input/data/train/images/001330_female_Asian_28/mask5.jpg
004263,female,Asian,58,004263_female_Asian_58,/opt/ml/input/data/train/images/004263_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/004263_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/004263_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/004263_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/004263_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/004263_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/004263_female_Asian_58/mask5.jpg
000513,female,Asian,58,000513_female_Asian_58,/opt/ml/input/data/train/images/000513_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/000513_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/000513_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/000513_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/000513_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/000513_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/000513_female_Asian_58/mask5.jpg
001170,female,Asian,55,001170_female_Asian_55,/opt/ml/input/data/train/images/001170_female_Asian_55/normal.jpg,/opt/ml/input/data/train/images/001170_female_Asian_55/incorrect_mask.jpg,/opt/ml/input/data/train/images/001170_female_Asian_55/mask1.jpg,/opt/ml/input/data/train/images/001170_female_Asian_55/mask2.jpg,/opt/ml/input/data/train/images/001170_female_Asian_55/mask3.jpg,/opt/ml/input/data/train/images/001170_female_Asian_55/mask4.jpg,/opt/ml/input/data/train/images/001170_female_Asian_55/mask5.jpg
001451,female,Asian,52,001451_female_Asian_52,/opt/ml/input/data/train/images/001451_female_Asian_52/normal.jpg,/opt/ml/input/data/train/images/001451_female_Asian_52/incorrect_mask.jpg,/opt/ml/input/data/train/images/001451_female_Asian_52/mask1.jpg,/opt/ml/input/data/train/images/001451_female_Asian_52/mask2.jpg,/opt/ml/input/data/train/images/001451_female_Asian_52/mask3.jpg,/opt/ml/input/data/train/images/001451_female_Asian_52/mask4.jpg,/opt/ml/input/data/train/images/001451_female_Asian_52/mask5.jpg
000650,male,Asian,54,000650_male_Asian_54,/opt/ml/input/data/train/images/000650_male_Asian_54/normal.jpg,/opt/ml/input/data/train/images/000650_male_Asian_54/incorrect_mask.jpg,/opt/ml/input/data/train/images/000650_male_Asian_54/mask1.jpg,/opt/ml/input/data/train/images/000650_male_Asian_54/mask2.jpg,/opt/ml/input/data/train/images/000650_male_Asian_54/mask3.jpg,/opt/ml/input/data/train/images/000650_male_Asian_54/mask4.jpg,/opt/ml/input/data/train/images/000650_male_Asian_54/mask5.jpg
001096,male,Asian,22,001096_male_Asian_22,/opt/ml/input/data/train/images/001096_male_Asian_22/normal.jpg,/opt/ml/input/data/train/images/001096_male_Asian_22/incorrect_mask.jpg,/opt/ml/input/data/train/images/001096_male_Asian_22/mask1.jpg,/opt/ml/input/data/train/images/001096_male_Asian_22/mask2.jpg,/opt/ml/input/data/train/images/001096_male_Asian_22/mask3.jpg,/opt/ml/input/data/train/images/001096_male_Asian_22/mask4.jpg,/opt/ml/input/data/train/images/001096_male_Asian_22/mask5.jpg
003808,male,Asian,50,003808_male_Asian_50,/opt/ml/input/data/train/images/003808_male_Asian_50/normal.jpg,/opt/ml/input/data/train/images/003808_male_Asian_50/incorrect_mask.jpg,/opt/ml/input/data/train/images/003808_male_Asian_50/mask1.jpg,/opt/ml/input/data/train/images/003808_male_Asian_50/mask2.jpg,/opt/ml/input/data/train/images/003808_male_Asian_50/mask3.jpg,/opt/ml/input/data/train/images/003808_male_Asian_50/mask4.jpg,/opt/ml/input/data/train/images/003808_male_Asian_50/mask5.jpg
001105,male,Asian,25,001105_male_Asian_25,/opt/ml/input/data/train/images/001105_male_Asian_25/normal.jpg,/opt/ml/input/data/train/images/001105_male_Asian_25/incorrect_mask.jpg,/opt/ml/input/data/train/images/001105_male_Asian_25/mask1.jpg,/opt/ml/input/data/train/images/001105_male_Asian_25/mask2.jpg,/opt/ml/input/data/train/images/001105_male_Asian_25/mask3.jpg,/opt/ml/input/data/train/images/001105_male_Asian_25/mask4.jpg,/opt/ml/input/data/train/images/001105_male_Asian_25/mask5.jpg
006744,male,Asian,20,006744_male_Asian_20,/opt/ml/input/data/train/images/006744_male_Asian_20/normal.jpg,/opt/ml/input/data/train/images/006744_male_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/006744_male_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/006744_male_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/006744_male_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/006744_male_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/006744_male_Asian_20/mask5.jpg
001791,male,Asian,24,001791_male_Asian_24,/opt/ml/input/data/train/images/001791_male_Asian_24/normal.jpg,/opt/ml/input/data/train/images/001791_male_Asian_24/incorrect_mask.jpg,/opt/ml/input/data/train/images/001791_male_Asian_24/mask1.jpg,/opt/ml/input/data/train/images/001791_male_Asian_24/mask2.jpg,/opt/ml/input/data/train/images/001791_male_Asian_24/mask3.jpg,/opt/ml/input/data/train/images/001791_male_Asian_24/mask4.jpg,/opt/ml/input/data/train/images/001791_male_Asian_24/mask5.jpg
001338,female,Asian,54,001338_female_Asian_54,/opt/ml/input/data/train/images/001338_female_Asian_54/normal.jpg,/opt/ml/input/data/train/images/001338_female_Asian_54/incorrect_mask.jpg,/opt/ml/input/data/train/images/001338_female_Asian_54/mask1.jpg,/opt/ml/input/data/train/images/001338_female_Asian_54/mask2.jpg,/opt/ml/input/data/train/images/001338_female_Asian_54/mask3.jpg,/opt/ml/input/data/train/images/001338_female_Asian_54/mask4.jpg,/opt/ml/input/data/train/images/001338_female_Asian_54/mask5.jpg
001471,female,Asian,60,001471_female_Asian_60,/opt/ml/input/data/train/images/001471_female_Asian_60/normal.jpg,/opt/ml/input/data/train/images/001471_female_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/001471_female_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/001471_female_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/001471_female_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/001471_female_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/001471_female_Asian_60/mask5.jpg
006676,male,Asian,20,006676_male_Asian_20,/opt/ml/input/data/train/images/006676_male_Asian_20/normal.jpg,/opt/ml/input/data/train/images/006676_male_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/006676_male_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/006676_male_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/006676_male_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/006676_male_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/006676_male_Asian_20/mask5.jpg
005067,female,Asian,58,005067_female_Asian_58,/opt/ml/input/data/train/images/005067_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/005067_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/005067_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/005067_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/005067_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/005067_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/005067_female_Asian_58/mask5.jpg
003852,female,Asian,42,003852_female_Asian_42,/opt/ml/input/data/train/images/003852_female_Asian_42/normal.jpg,/opt/ml/input/data/train/images/003852_female_Asian_42/incorrect_mask.jpg,/opt/ml/input/data/train/images/003852_female_Asian_42/mask1.jpg,/opt/ml/input/data/train/images/003852_female_Asian_42/mask2.jpg,/opt/ml/input/data/train/images/003852_female_Asian_42/mask3.jpg,/opt/ml/input/data/train/images/003852_female_Asian_42/mask4.jpg,/opt/ml/input/data/train/images/003852_female_Asian_42/mask5.jpg
003828,female,Asian,29,003828_female_Asian_29,/opt/ml/input/data/train/images/003828_female_Asian_29/normal.jpg,/opt/ml/input/data/train/images/003828_female_Asian_29/incorrect_mask.jpg,/opt/ml/input/data/train/images/003828_female_Asian_29/mask1.jpg,/opt/ml/input/data/train/images/003828_female_Asian_29/mask2.jpg,/opt/ml/input/data/train/images/003828_female_Asian_29/mask3.jpg,/opt/ml/input/data/train/images/003828_female_Asian_29/mask4.jpg,/opt/ml/input/data/train/images/003828_female_Asian_29/mask5.jpg
005524,female,Asian,38,005524_female_Asian_38,/opt/ml/input/data/train/images/005524_female_Asian_38/normal.jpg,/opt/ml/input/data/train/images/005524_female_Asian_38/incorrect_mask.jpg,/opt/ml/input/data/train/images/005524_female_Asian_38/mask1.jpg,/opt/ml/input/data/train/images/005524_female_Asian_38/mask2.jpg,/opt/ml/input/data/train/images/005524_female_Asian_38/mask3.jpg,/opt/ml/input/data/train/images/005524_female_Asian_38/mask4.jpg,/opt/ml/input/data/train/images/005524_female_Asian_38/mask5.jpg
004386,female,Asian,60,004386_female_Asian_60,/opt/ml/input/data/train/images/004386_female_Asian_60/normal.jpg,/opt/ml/input/data/train/images/004386_female_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/004386_female_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/004386_female_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/004386_female_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/004386_female_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/004386_female_Asian_60/mask5.jpg
004393,male,Asian,60,004393_male_Asian_60,/opt/ml/input/data/train/images/004393_male_Asian_60/normal.jpg,/opt/ml/input/data/train/images/004393_male_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/004393_male_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/004393_male_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/004393_male_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/004393_male_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/004393_male_Asian_60/mask5.jpg
005047,female,Asian,26,005047_female_Asian_26,/opt/ml/input/data/train/images/005047_female_Asian_26/normal.jpg,/opt/ml/input/data/train/images/005047_female_Asian_26/incorrect_mask.jpg,/opt/ml/input/data/train/images/005047_female_Asian_26/mask1.jpg,/opt/ml/input/data/train/images/005047_female_Asian_26/mask2.jpg,/opt/ml/input/data/train/images/005047_female_Asian_26/mask3.jpg,/opt/ml/input/data/train/images/005047_female_Asian_26/mask4.jpg,/opt/ml/input/data/train/images/005047_female_Asian_26/mask5.jpg
003548,male,Asian,41,003548_male_Asian_41,/opt/ml/input/data/train/images/003548_male_Asian_41/normal.jpg,/opt/ml/input/data/train/images/003548_male_Asian_41/incorrect_mask.jpg,/opt/ml/input/data/train/images/003548_male_Asian_41/mask1.jpg,/opt/ml/input/data/train/images/003548_male_Asian_41/mask2.jpg,/opt/ml/input/data/train/images/003548_male_Asian_41/mask3.jpg,/opt/ml/input/data/train/images/003548_male_Asian_41/mask4.jpg,/opt/ml/input/data/train/images/003548_male_Asian_41/mask5.jpg
004079,male,Asian,53,004079_male_Asian_53,/opt/ml/input/data/train/images/004079_male_Asian_53/normal.jpg,/opt/ml/input/data/train/images/004079_male_Asian_53/incorrect_mask.jpg,/opt/ml/input/data/train/images/004079_male_Asian_53/mask1.jpg,/opt/ml/input/data/train/images/004079_male_Asian_53/mask2.jpg,/opt/ml/input/data/train/images/004079_male_Asian_53/mask3.jpg,/opt/ml/input/data/train/images/004079_male_Asian_53/mask4.jpg,/opt/ml/input/data/train/images/004079_male_Asian_53/mask5.jpg
003039,female,Asian,19,003039_female_Asian_19,/opt/ml/input/data/train/images/003039_female_Asian_19/normal.jpg,/opt/ml/input/data/train/images/003039_female_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/003039_female_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/003039_female_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/003039_female_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/003039_female_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/003039_female_Asian_19/mask5.jpg
001537,male,Asian,60,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/normal.jpg,/opt/ml/input/data/train/images/001537_male_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/001537_male_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/001537_male_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/001537_male_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/001537_male_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/001537_male_Asian_60/mask5.jpg
003376,female,Asian,19,003376_female_Asian_19,/opt/ml/input/data/train/images/003376_female_Asian_19/normal.jpg,/opt/ml/input/data/train/images/003376_female_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/003376_female_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/003376_female_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/003376_female_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/003376_female_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/003376_female_Asian_19/mask5.jpg
006133,male,Asian,19,006133_male_Asian_19,/opt/ml/input/data/train/images/006133_male_Asian_19/normal.png,/opt/ml/input/data/train/images/006133_male_Asian_19/incorrect_mask.png,/opt/ml/input/data/train/images/006133_male_Asian_19/mask1.png,/opt/ml/input/data/train/images/006133_male_Asian_19/mask2.png,/opt/ml/input/data/train/images/006133_male_Asian_19/mask3.png,/opt/ml/input/data/train/images/006133_male_Asian_19/mask4.png,/opt/ml/input/data/train/images/006133_male_Asian_19/mask5.png
001288,female,Asian,23,001288_female_Asian_23,/opt/ml/input/data/train/images/001288_female_Asian_23/normal.jpg,/opt/ml/input/data/train/images/001288_female_Asian_23/incorrect_mask.jpg,/opt/ml/input/data/train/images/001288_female_Asian_23/mask1.jpg,/opt/ml/input/data/train/images/001288_female_Asian_23/mask2.jpg,/opt/ml/input/data/train/images/001288_female_Asian_23/mask3.jpg,/opt/ml/input/data/train/images/001288_female_Asian_23/mask4.jpg,/opt/ml/input/data/train/images/001288_female_Asian_23/mask5.jpg
003802,female,Asian,53,003802_female_Asian_53,/opt/ml/input/data/train/images/003802_female_Asian_53/normal.jpg,/opt/ml/input/data/train/images/003802_female_Asian_53/incorrect_mask.jpg,/opt/ml/input/data/train/images/003802_female_Asian_53/mask1.jpg,/opt/ml/input/data/train/images/003802_female_Asian_53/mask2.jpg,/opt/ml/input/data/train/images/003802_female_Asian_53/mask3.jpg,/opt/ml/input/data/train/images/003802_female_Asian_53/mask4.jpg,/opt/ml/input/data/train/images/003802_female_Asian_53/mask5.jpg
006151,male,Asian,19,006151_male_Asian_19,/opt/ml/input/data/train/images/006151_male_Asian_19/normal.png,/opt/ml/input/data/train/images/006151_male_Asian_19/incorrect_mask.png,/opt/ml/input/data/train/images/006151_male_Asian_19/mask1.png,/opt/ml/input/data/train/images/006151_male_Asian_19/mask2.png,/opt/ml/input/data/train/images/006151_male_Asian_19/mask3.png,/opt/ml/input/data/train/images/006151_male_Asian_19/mask4.png,/opt/ml/input/data/train/images/006151_male_Asian_19/mask5.png
004248,female,Asian,38,004248_female_Asian_38,/opt/ml/input/data/train/images/004248_female_Asian_38/normal.jpg,/opt/ml/input/data/train/images/004248_female_Asian_38/incorrect_mask.jpg,/opt/ml/input/data/train/images/004248_female_Asian_38/mask1.jpg,/opt/ml/input/data/train/images/004248_female_Asian_38/mask2.jpg,/opt/ml/input/data/train/images/004248_female_Asian_38/mask3.jpg,/opt/ml/input/data/train/images/004248_female_Asian_38/mask4.jpg,/opt/ml/input/data/train/images/004248_female_Asian_38/mask5.jpg
003220,female,Asian,20,003220_female_Asian_20,/opt/ml/input/data/train/images/003220_female_Asian_20/normal.jpg,/opt/ml/input/data/train/images/003220_female_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/003220_female_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/003220_female_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/003220_female_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/003220_female_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/003220_female_Asian_20/mask5.jpg
003403,male,Asian,52,003403_male_Asian_52,/opt/ml/input/data/train/images/003403_male_Asian_52/normal.jpg,/opt/ml/input/data/train/images/003403_male_Asian_52/incorrect_mask.jpg,/opt/ml/input/data/train/images/003403_male_Asian_52/mask1.jpg,/opt/ml/input/data/train/images/003403_male_Asian_52/mask2.jpg,/opt/ml/input/data/train/images/003403_male_Asian_52/mask3.jpg,/opt/ml/input/data/train/images/003403_male_Asian_52/mask4.jpg,/opt/ml/input/data/train/images/003403_male_Asian_52/mask5.jpg
005240,male,Asian,18,005240_male_Asian_18,/opt/ml/input/data/train/images/005240_male_Asian_18/normal.jpg,/opt/ml/input/data/train/images/005240_male_Asian_18/incorrect_mask.jpg,/opt/ml/input/data/train/images/005240_male_Asian_18/mask1.jpg,/opt/ml/input/data/train/images/005240_male_Asian_18/mask2.jpg,/opt/ml/input/data/train/images/005240_male_Asian_18/mask3.jpg,/opt/ml/input/data/train/images/005240_male_Asian_18/mask4.jpg,/opt/ml/input/data/train/images/005240_male_Asian_18/mask5.jpg
003857,male,Asian,58,003857_male_Asian_58,/opt/ml/input/data/train/images/003857_male_Asian_58/normal.jpg,/opt/ml/input/data/train/images/003857_male_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/003857_male_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/003857_male_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/003857_male_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/003857_male_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/003857_male_Asian_58/mask5.jpg
000226,female,Asian,58,000226_female_Asian_58,/opt/ml/input/data/train/images/000226_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/000226_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/000226_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/000226_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/000226_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/000226_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/000226_female_Asian_58/mask5.jpg
006494,female,Asian,18,006494_female_Asian_18,/opt/ml/input/data/train/images/006494_female_Asian_18/normal.jpg,/opt/ml/input/data/train/images/006494_female_Asian_18/incorrect_mask.jpg,/opt/ml/input/data/train/images/006494_female_Asian_18/mask1.jpg,/opt/ml/input/data/train/images/006494_female_Asian_18/mask2.jpg,/opt/ml/input/data/train/images/006494_female_Asian_18/mask3.jpg,/opt/ml/input/data/train/images/006494_female_Asian_18/mask4.jpg,/opt/ml/input/data/train/images/006494_female_Asian_18/mask5.jpg
005262,male,Asian,20,005262_male_Asian_20,/opt/ml/input/data/train/images/005262_male_Asian_20/normal.jpg,/opt/ml/input/data/train/images/005262_male_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/005262_male_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/005262_male_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/005262_male_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/005262_male_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/005262_male_Asian_20/mask5.jpg
006673,male,Asian,19,006673_male_Asian_19,/opt/ml/input/data/train/images/006673_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006673_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006673_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006673_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006673_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006673_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006673_male_Asian_19/mask5.jpg
006392,male,Asian,19,006392_male_Asian_19,/opt/ml/input/data/train/images/006392_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006392_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006392_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006392_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006392_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006392_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006392_male_Asian_19/mask5.jpg
